date,C1,C2,C3,C4,C5
1907-06-01,24.0,197.2,329.1,1285.7,5.1
1907-07-01,146.4,430.8,1390.9,1839.1,17.2
1907-08-01,216.3,1438.1,4173.0,6074.1,295.8
1907-09-01,34.0,208.6,950.0,1361.9,5.7
1907-10-01,16.9,130.0,405.9,652.3,1.0
1907-11-01,47.5,138.0,243.9,349.9,0.2
1907-12-01,264.8,448.1,1364.7,3665.1,118.6
1908-01-01,29.4,108.0,211.3,587.2,0.6
1908-02-01,7.7,97.5,68.8,160.7,0.0
1908-03-01,28.2,133.8,174.3,432.6,0.3
1908-04-01,3.3,101.8,30.0,72.7,0.0
1908-05-01,57.1,143.7,273.4,305.1,0.2
1908-06-01,116.2,282.5,934.7,1026.9,6.1
1908-07-01,24.9,124.3,287.5,713.8,1.0
1908-08-01,48.2,245.8,817.4,730.3,1.2
1908-09-01,310.2,1099.0,3960.8,4313.5,121.1
1908-10-01,182.5,547.9,2180.9,3437.9,10.6
1908-11-01,56.8,132.5,622.5,884.1,0.3
1908-12-01,11.3,102.6,176.7,212.9,0.0
1909-01-01,20.4,125.4,149.2,600.4,1.1
1909-02-01,9.4,100.7,64.9,209.3,0.0
1909-03-01,20.4,127.3,150.9,595.2,0.6
1909-04-01,89.1,256.6,561.6,1162.3,1.1
1909-05-01,348.1,906.1,1266.0,3554.1,13.5
1909-06-01,334.7,2377.4,4041.5,10063.0,269.8
1909-07-01,136.3,2282.3,3700.3,6836.4,23.0
1909-08-01,1647.2,7698.1,20184.7,18104.1,8915.6
1909-09-01,281.1,698.9,5101.4,3257.2,60.1
1909-10-01,96.4,187.2,1618.5,1049.9,4.1
1909-11-01,22.1,132.5,494.4,366.5,0.2
1909-12-01,48.7,142.8,266.3,426.4,0.8
1910-01-01,27.5,126.6,124.7,247.4,0.1
1910-02-01,5.1,110.0,31.5,44.7,0.0
1910-03-01,145.0,204.2,579.3,802.8,5.1
1910-04-01,17.5,117.6,101.8,171.8,0.0
1910-05-01,124.6,245.4,646.6,1112.1,2.6
1910-06-01,94.0,171.2,302.4,494.5,0.5
1910-07-01,185.3,353.2,1641.8,1816.1,14.7
1910-08-01,101.0,303.7,1141.5,1414.1,24.2
1910-09-01,523.6,1500.8,5300.2,6962.7,247.3
1910-10-01,203.8,472.8,2063.9,5955.7,42.7
1910-11-01,120.9,301.5,1062.2,1972.4,4.0
1910-12-01,51.1,158.0,352.8,1037.0,0.6
1911-01-01,13.1,122.1,103.9,220.5,0.0
1911-02-01,481.2,419.8,2250.0,3052.0,34.5
1911-03-01,794.7,1974.5,4789.5,11465.6,68.9
1911-04-01,96.8,130.7,767.9,1750.4,0.4
1911-05-01,167.4,572.1,1060.6,4584.7,3.3
1911-06-01,317.2,1695.0,2446.4,8687.9,79.7
1911-07-01,136.6,1549.5,2105.1,5251.0,53.3
1911-08-01,51.9,356.8,940.9,1414.5,1.7
1911-09-01,676.3,5677.2,11932.2,20453.6,4616.1
1911-10-01,153.7,248.8,2507.9,3052.6,24.0
1911-11-01,28.1,128.8,682.4,673.5,0.0
1911-12-01,294.5,450.1,1245.4,2903.8,45.5
1912-01-01,32.2,130.7,221.8,457.9,0.2
1912-02-01,12.1,119.1,78.0,154.0,0.0
1912-03-01,11.2,144.7,82.6,216.0,0.1
1912-04-01,42.4,224.7,384.2,538.9,0.3
1912-05-01,11.5,139.8,132.8,334.2,0.0
1912-06-01,59.4,252.6,369.6,862.2,0.5
1912-07-01,38.8,189.7,277.3,639.6,0.2
1912-08-01,46.5,235.6,480.9,635.3,0.2
1912-09-01,451.3,930.6,2380.3,5015.5,59.7
1912-10-01,54.5,140.9,444.4,1108.4,1.0
1912-11-01,107.9,310.2,707.6,1930.3,15.3
1912-12-01,73.1,162.5,327.2,848.0,2.0
1913-01-01,10.1,121.6,71.5,160.5,0.0
1913-02-01,41.4,137.4,287.2,574.8,1.6
1913-03-01,619.8,1589.5,3143.1,8232.9,210.6
1913-04-01,71.1,126.6,475.9,1338.8,1.1
1913-05-01,72.4,581.9,707.1,4507.1,20.7
1913-06-01,41.5,221.3,288.5,2177.8,1.9
1913-07-01,40.1,425.2,420.2,3079.7,0.4
1913-08-01,151.0,1048.4,1490.7,4955.9,35.1
1913-09-01,104.0,785.7,1287.7,4206.3,81.7
1913-10-01,29.6,191.0,367.9,989.4,2.5
1913-11-01,49.1,304.4,510.7,1779.6,16.6
1913-12-01,12.4,130.5,137.7,444.8,0.2
1914-01-01,6.3,122.7,47.0,180.9,0.0
1914-02-01,1.4,108.0,14.7,39.3,0.0
1914-03-01,3.9,122.5,29.4,89.8,0.0
1914-04-01,55.4,156.4,293.0,717.2,1.6
1914-05-01,28.7,159.8,198.1,437.9,0.4
1914-06-01,11.9,116.9,78.7,124.9,0.0
1914-07-01,115.0,309.2,1050.7,911.6,4.2
1914-08-01,15.1,118.1,193.4,168.7,0.0
1914-09-01,9.5,123.1,133.5,204.1,0.0
1914-10-01,1.7,111.3,30.8,36.6,0.0
1914-11-01,20.6,116.8,88.5,271.6,0.2
1914-12-01,111.6,196.5,444.0,1096.5,1.9
1915-01-01,22.5,115.6,108.8,233.4,0.0
1915-02-01,5.1,98.5,27.4,50.3,0.0
1915-03-01,1.6,107.4,11.4,23.1,0.0
1915-04-01,36.9,137.2,219.2,196.6,0.1
1915-05-01,123.3,361.3,1147.7,792.9,1.6
1915-06-01,217.1,901.7,2721.3,2589.2,39.3
1915-07-01,91.0,309.1,1897.6,1511.5,9.6
1915-08-01,245.7,1148.3,3592.6,1548.9,48.9
1915-09-01,492.1,2100.6,6236.4,3534.4,203.2
1915-10-01,153.6,520.6,2258.9,1740.2,8.2
1915-11-01,34.7,121.8,631.4,785.4,1.3
1915-12-01,8.3,110.0,193.9,164.9,0.0
1916-01-01,36.5,141.3,287.6,831.4,1.6
1916-02-01,8.2,102.3,80.0,270.3,0.0
1916-03-01,1.7,107.1,23.7,59.4,0.0
1916-04-01,30.2,141.3,189.1,593.1,1.0
1916-05-01,6.9,111.3,60.1,141.0,0.0
1916-06-01,136.5,303.8,1026.0,1580.7,27.0
1916-07-01,159.6,281.0,1617.9,1608.0,3.5
1916-08-01,290.5,755.6,2873.0,2203.1,27.2
1916-09-01,1489.1,8250.1,19972.6,28957.6,6814.1
1916-10-01,660.5,2095.2,7938.1,11627.3,1612.2
1916-11-01,561.6,2511.4,5438.3,7810.4,1291.7
1916-12-01,366.6,598.2,2554.2,4166.1,110.4
1917-01-01,58.5,139.5,600.2,644.1,0.6
1917-02-01,52.9,163.5,337.5,1167.5,4.3
1917-03-01,34.2,160.9,216.5,751.3,1.2
1917-04-01,17.8,159.4,149.5,711.1,0.3
1917-05-01,264.3,554.5,1514.4,5834.3,203.7
1917-06-01,71.4,259.5,439.4,3251.0,6.1
1917-07-01,227.7,1459.0,3470.6,9326.1,751.5
1917-08-01,510.1,2560.3,5867.3,6895.0,3125.8
1917-09-01,390.8,2087.3,5409.6,5990.6,212.8
1917-10-01,634.9,2488.9,5655.7,10701.6,4557.4
1917-11-01,214.8,698.0,2217.3,3425.2,63.9
1917-12-01,55.8,167.1,611.4,765.7,0.5
1918-01-01,19.0,138.9,194.9,231.5,0.0
1918-02-01,4.9,128.1,66.0,58.7,0.0
1918-03-01,153.6,488.7,867.5,1192.1,1.6
1918-04-01,38.1,152.7,209.3,363.2,0.1
1918-05-01,332.6,639.0,1956.5,3025.8,32.8
1918-06-01,242.6,1143.7,2468.6,4722.6,75.5
1918-07-01,191.3,2002.5,5053.8,8684.2,105.2
1918-08-01,96.2,1071.5,3141.6,4734.4,98.1
1918-09-01,70.5,359.7,1397.2,1271.1,1.9
1918-10-01,92.3,332.8,1105.4,1692.9,28.7
1918-11-01,11.3,134.0,215.4,295.4,0.1
1918-12-01,10.8,142.2,106.1,187.0,0.0
1919-01-01,1.7,136.0,29.5,40.3,0.0
1919-02-01,78.8,237.7,475.4,1198.4,5.4
1919-03-01,120.1,505.2,1706.2,4623.2,21.4
1919-04-01,14.3,130.7,255.9,734.3,0.1
1919-05-01,89.1,334.7,559.5,2481.3,14.3
1919-06-01,90.4,522.4,806.0,3132.0,13.5
1919-07-01,68.9,422.6,1042.9,3982.6,24.7
1919-08-01,59.1,464.2,906.2,3512.6,11.4
1919-09-01,115.2,423.1,836.0,1654.4,11.8
1919-10-01,25.3,157.6,241.6,489.3,0.1
1919-11-01,6.6,130.2,76.3,226.1,0.0
1919-12-01,25.7,153.8,135.7,626.1,0.3
1920-01-01,3.3,127.5,24.4,110.7,0.0
1920-02-01,0.9,115.3,8.7,30.6,0.0
1920-03-01,9.1,131.3,51.9,141.0,0.1
1920-04-01,2.9,126.2,32.0,80.9,0.0
1920-05-01,69.4,243.6,403.0,464.3,0.3
1920-06-01,171.6,279.3,873.0,830.4,7.8
1920-07-01,145.0,288.9,845.6,523.2,0.3
1920-08-01,627.0,1791.2,5032.2,3447.7,80.9
1920-09-01,274.6,1342.2,3216.8,3375.6,40.8
1920-10-01,86.7,376.9,1096.7,1201.4,3.2
1920-11-01,124.3,697.5,1488.9,2368.3,13.9
1920-12-01,21.8,134.2,320.3,550.1,0.1
1921-01-01,87.1,208.5,514.9,1278.9,4.8
1921-02-01,22.5,132.5,121.8,327.6,0.0
1921-03-01,12.1,126.2,72.3,128.6,0.0
1921-04-01,4.0,120.6,37.9,109.7,0.0
1921-05-01,67.5,264.4,571.4,2059.7,7.1
1921-06-01,75.7,218.1,526.4,1785.2,5.6
1921-07-01,214.4,525.8,2535.0,4141.3,64.2
1921-08-01,458.5,1620.0,5944.0,7728.5,136.9
1921-09-01,522.6,1900.3,5805.5,9769.6,211.3
1921-10-01,131.5,286.7,1596.0,2272.8,6.2
1921-11-01,85.6,213.5,695.6,1005.5,1.7
1921-12-01,30.0,204.2,322.6,523.0,0.0
1922-01-01,6.1,122.9,86.0,119.8,0.0
1922-02-01,9.8,116.3,47.6,46.8,0.0
1922-03-01,1.5,120.5,15.0,34.5,0.0
1922-04-01,8.5,126.5,96.2,235.0,0.2
1922-05-01,119.2,281.3,929.9,1895.6,12.5
1922-06-01,59.1,372.2,1056.6,3069.9,13.3
1922-07-01,58.7,292.0,1333.7,2087.5,13.8
1922-08-01,147.2,951.8,4836.3,5938.2,308.0
1922-09-01,125.9,1141.6,2836.5,3963.0,23.3
1922-10-01,261.7,1075.2,3435.2,7922.9,231.6
1922-11-01,44.9,130.0,729.8,918.8,1.4
1922-12-01,60.0,313.4,766.9,2341.2,25.7
1923-01-01,13.0,129.0,174.1,633.1,0.2
1923-02-01,2.7,107.3,50.8,128.8,0.0
1923-03-01,0.8,116.8,19.3,36.2,0.0
1923-04-01,0.2,112.1,6.2,8.5,0.0
1923-05-01,271.4,431.8,1244.2,1469.8,18.4
1923-06-01,536.5,538.9,2499.6,1907.2,41.1
1923-07-01,2182.0,4253.6,18884.7,8235.3,1328.8
1923-08-01,477.0,1994.7,8952.2,5367.4,1169.7
1923-09-01,379.4,1788.8,6701.5,6251.1,675.1
1923-10-01,503.9,2624.8,5557.8,8339.9,619.1
1923-11-01,150.7,284.4,1498.3,1482.0,18.1
1923-12-01,163.4,234.8,923.2,1473.0,13.3
1924-01-01,47.0,176.7,325.7,900.3,0.5
1924-02-01,601.6,869.8,2046.9,6526.0,111.9
1924-03-01,892.6,2458.7,3065.2,16557.1,268.1
1924-04-01,174.4,745.3,1012.1,6176.0,111.5
1924-05-01,66.9,290.8,402.2,2592.1,61.1
1924-06-01,262.1,1325.2,1196.7,4835.4,693.8
1924-07-01,50.1,570.5,440.5,1585.1,79.3
1924-08-01,617.4,3823.3,6626.4,11591.3,5321.4
1924-09-01,509.4,2596.7,4316.8,6316.4,281.6
1924-10-01,594.4,1761.1,3500.3,6689.4,950.9
1924-11-01,968.2,1326.4,4247.7,9115.6,2163.9
1924-12-01,149.9,222.8,876.2,1429.3,17.6
1925-01-01,53.1,175.6,290.5,387.8,0.1
1925-02-01,30.9,159.2,138.0,363.7,0.3
1925-03-01,5.7,148.9,41.4,77.0,0.0
1925-04-01,8.5,149.1,73.3,144.7,0.1
1925-05-01,122.6,301.7,852.3,2715.5,41.0
1925-06-01,29.3,159.1,269.8,766.2,2.3
1925-07-01,104.0,301.5,1250.1,1840.0,13.6
1925-08-01,63.1,290.7,966.0,1899.0,11.3
1925-09-01,165.2,377.2,1423.7,2561.0,69.7
1925-10-01,27.3,152.0,328.6,635.8,0.5
1925-11-01,26.2,173.5,319.9,1439.4,3.0
1925-12-01,4.5,139.7,66.3,243.1,0.0
1926-01-01,3.7,140.7,36.1,97.9,0.0
