damID,catID,capacityML,surfarea_m2,catcharea_km2,demandfactor
dam024299,C3,0.05323,112.17,0.0012758,0.5
dam024300,C1,0.29208,406.83,0.0004555,0.5
dam024301,C1,0.58166,685.22,0.0003375,0.5
dam024302,C1,0.43820,553.02,0.0142445,0.5
dam024303,C1,0.50617,616.80,0.5519111,0.5
dam024304,C1,0.39806,514.24,0.8368107,0.5
dam024305,C3,0.31029,425.88,0.0020724,0.5
dam024307,C3,0.02376,60.92,0.0946955,0.5
dam024308,C3,0.02664,66.43,0.0009673,0.5
dam024309,C3,0.82717,894.48,0.0037409,0.5
dam024310,C3,1.46878,1381.32,0.0181930,0.5
dam024311,C3,0.71842,803.97,0.0644283,0.5
dam024312,C3,0.15726,254.63,0.0022585,0.5
dam024313,C3,0.38761,503.99,0.0003084,0.5
dam024314,C3,0.32107,437.04,0.0013566,0.5
dam024315,C3,0.49457,606.07,0.0001103,0.5
dam024316,C3,0.67971,770.97,0.0117817,0.5
dam024317,C1,0.65803,752.29,0.0579738,0.5
dam024318,C1,0.60918,709.62,0.0866645,0.5
dam024319,C1,0.55128,657.96,0.0828348,0.5
dam024320,C1,0.40231,518.39,0.0000060,0.5
dam024321,C3,1.13342,1135.28,0.0000867,0.5
dam024322,C1,0.20830,314.99,0.0241652,0.5
dam024323,C1,0.64191,738.29,0.0018325,0.5
dam024324,C3,0.37911,495.60,0.0016001,0.5
dam024325,C3,0.52661,635.56,0.0120158,0.5
dam024326,C1,1.53456,1427.90,0.2164180,0.5
dam024327,C1,0.18500,287.94,0.0009428,0.5
dam024328,C1,0.55061,657.35,0.0196765,0.5
dam024329,C1,1.28423,1247.85,0.0003128,0.5
dam024330,C1,0.24594,357.19,0.0009722,0.5
dam024331,C1,0.14698,241.94,0.0490061,0.5
dam024332,C1,2.39040,1996.99,0.2143467,0.5
dam024333,C1,0.29890,414.00,0.0017211,0.5
dam024334,C1,0.57395,678.33,0.0085260,0.5
dam024336,C1,0.25695,369.23,0.0044106,0.5
dam024337,C1,0.04405,97.20,0.0104764,0.5
dam024338,C1,1.27610,1241.87,0.0070748,0.5
dam024339,C1,0.12327,211.78,0.0016224,0.5
dam024340,C1,0.11972,207.15,0.0042814,0.5
dam024341,C1,0.66764,760.58,0.0427727,0.5
dam024344,C1,3.46180,2643.01,0.0429310,0.5
dam024345,C1,7.76498,4871.06,0.4717828,0.5
dam024346,C1,1.40384,1334.85,0.0010140,0.5
dam024347,C1,0.10876,192.63,0.0099970,0.5
dam024348,C1,0.01875,50.92,0.0865959,0.5
dam024349,C1,0.04466,98.22,0.0002754,0.5
dam024350,C1,0.20543,311.70,0.0007264,0.5
dam024351,C1,0.26918,382.45,0.0064610,0.5
dam024352,C1,0.14335,237.40,0.0110814,0.5
dam024353,C1,0.02327,59.95,0.0002727,0.5
dam024354,C1,4.37043,3152.87,0.4937475,0.5
dam024355,C1,0.50189,612.84,0.0129350,0.5
dam024356,C1,0.05654,117.40,0.0069374,0.5
dam024357,C1,0.11413,199.78,0.0171005,0.5
dam024358,C1,0.03266,77.50,0.0003660,0.5
dam024359,C1,0.07774,149.40,0.0031701,0.5
dam024360,C1,0.07880,150.94,0.0013324,0.5
dam024361,C1,0.05914,121.46,0.3410398,0.5
dam024362,C1,0.02240,58.27,0.0001135,0.5
dam024363,C1,0.01845,50.31,0.0004302,0.5
dam024364,C1,0.07153,140.27,0.0537390,0.5
dam024365,C1,0.04409,97.26,0.0005946,0.5
dam024366,C1,0.50318,614.04,0.0481489,0.5
dam024367,C1,0.45025,564.50,0.0019501,0.5
dam024368,C1,0.01825,49.89,0.0001044,0.5
dam024369,C1,0.05332,112.31,0.0006248,0.5
dam024370,C1,38.56063,16382.50,0.0150007,0.5
dam024371,C1,0.01266,37.82,0.0011160,0.5
dam024372,C1,0.01061,33.09,0.0021284,0.5
dam024373,C1,0.45336,567.45,0.0087408,0.5
dam024374,C1,0.05779,119.37,0.0007947,0.5
dam024375,C1,0.01045,32.72,0.0005249,0.5
dam024376,C1,0.04693,101.96,0.0037274,0.5
dam024377,C1,0.11808,205.00,0.0030615,0.5
dam024378,C1,0.09273,170.72,0.0026621,0.5
dam024379,C1,1.39899,1331.36,0.4257467,0.5
dam024380,C1,0.70534,792.87,0.0012881,0.5
dam024381,C1,0.47994,592.45,0.0016609,0.5
dam024382,C1,0.30707,422.54,0.1315965,0.5
dam024383,C1,0.65106,746.24,0.0161492,0.5
dam024384,C1,0.41705,532.70,0.0519378,0.5
dam024385,C1,0.22944,338.90,0.0022172,0.5
dam024386,C1,0.46743,580.72,0.0052818,0.5
dam024387,C1,0.54420,651.56,0.0081922,0.5
dam024388,C1,0.67309,765.28,0.0046501,0.5
dam024389,C1,0.46070,574.39,0.0029689,0.5
dam024390,C1,0.65477,749.46,0.0047660,0.5
dam024391,C1,0.46988,583.02,0.0031980,0.5
dam024392,C1,0.93391,980.53,0.0004111,0.5
dam024393,C1,0.87468,933.10,0.0201526,0.5
dam024394,C1,0.28499,399.33,0.0072228,0.5
dam024395,C1,2.97803,2358.42,0.0013841,0.5
dam024396,C1,0.37250,489.05,0.0059111,0.5
dam024397,C1,2.09862,1809.62,0.0022006,0.5
dam024398,C1,9.89637,5852.54,0.1067111,0.5
dam024399,C1,0.19443,298.99,0.0002846,0.5
dam024400,C1,0.07406,144.02,0.2688862,0.5
dam024401,C1,0.03169,75.75,0.0086979,0.5
dam024402,C1,0.11190,196.81,0.0502448,0.5
dam024403,C1,0.48069,593.15,0.0003297,0.5
dam024404,C1,0.11234,197.40,0.0081125,0.5
dam024405,C1,0.43781,552.65,0.0792948,0.5
dam024406,C1,0.42365,539.07,0.0015241,0.5
dam024407,C1,1.96664,1722.81,0.0227570,0.5
dam024408,C1,0.09511,174.03,0.0034129,0.5
dam024412,C1,0.01849,50.39,0.0048013,0.5
dam024413,C1,0.96143,1002.33,0.0013723,0.5
dam024414,C1,0.44337,557.96,0.0140127,0.5
dam024416,C1,0.24097,351.72,0.0110687,0.5
dam024417,C1,0.06877,136.16,0.0054703,0.5
dam024418,C1,0.35845,475.02,0.0014567,0.5
dam024419,C1,0.08319,157.25,0.0025161,0.5
dam024420,C1,0.05493,114.87,0.1199562,0.5
dam024421,C1,0.19176,295.88,0.0149732,0.5
dam024422,C1,0.27668,390.49,0.0012311,0.5
dam024423,C1,0.15590,252.96,0.0003297,0.5
dam024424,C1,0.25711,369.40,0.0015338,0.5
dam024425,C1,1.12104,1125.88,0.1757483,0.5
dam024426,C1,0.16634,265.69,0.0143665,0.5
dam024427,C1,3.00903,2376.98,0.0424937,0.5
dam024428,C1,0.75401,833.94,0.0123570,0.5
dam024429,C1,5.35635,3677.63,0.0258816,0.5
dam024430,C1,0.02399,61.36,0.0023721,0.5
dam024432,C1,0.73014,813.88,0.0171644,0.5
dam024433,C1,0.11452,200.29,0.0404791,0.5
dam024434,C1,0.20019,305.67,0.0000504,0.5
dam024435,C1,0.22856,337.91,0.1184207,0.5
dam024436,C1,0.06512,130.66,0.0007426,0.5
dam024437,C1,0.20138,307.04,0.0042141,0.5
dam024438,C1,0.81857,887.43,0.1902320,0.5
dam024439,C1,0.30568,421.09,0.0053532,0.5
dam024440,C1,0.48741,599.41,0.0704106,0.5
dam024441,C1,0.07543,146.03,0.0034393,0.5
dam024442,C1,2.23104,1895.39,0.2903180,0.5
dam024443,C1,0.85707,918.84,0.0307253,0.5
dam024444,C1,7.87783,4924.54,0.5930422,0.5
dam024445,C1,0.51983,629.35,0.0347023,0.5
dam024446,C1,0.15659,253.81,0.0004087,0.5
dam024447,C1,0.13907,232.01,0.0033416,0.5
dam024448,C1,3.70267,2781.04,0.0279241,0.5
dam024449,C1,0.47216,585.17,0.0013081,0.5
dam024450,C1,0.17461,275.63,0.0131733,0.5
dam024451,C1,0.51463,624.58,0.0693547,0.5
dam024452,C1,0.23738,347.74,0.0017609,0.5
dam024453,C1,1.50959,1410.28,0.0071113,0.5
dam024454,C1,0.23183,341.57,0.0018130,0.5
dam024455,C3,0.24221,353.08,0.0000877,0.5
dam024456,C3,0.67291,765.12,0.0216312,0.5
dam024457,C3,1.00566,1037.04,0.0022121,0.5
dam024458,C3,1.08296,1096.81,2.3384836,0.5
dam024459,C1,0.37128,487.84,0.0024532,0.5
dam024460,C3,0.78316,858.22,0.6466905,0.5
dam024462,C4,3.46107,2642.59,0.0605423,0.5
dam024463,C4,0.29350,408.33,0.0010840,0.5
dam024464,C4,0.24428,355.36,0.0016909,0.5
dam024465,C4,0.46843,581.67,0.0001340,0.5
dam024466,C4,0.28797,402.49,0.0092637,0.5
dam024467,C4,0.84809,911.55,0.1899182,0.5
dam024468,C4,0.43499,549.95,0.0851237,0.5
dam024469,C4,0.67235,764.64,0.3139164,0.5
dam024470,C4,0.15983,257.77,0.0804860,0.5
dam024471,C4,0.57588,680.07,0.0606688,0.5
dam024472,C4,1.17993,1170.36,0.0023227,0.5
dam024473,C4,0.49880,609.99,0.4101552,0.5
dam024474,C4,0.58880,691.58,0.5028858,0.5
dam024475,C4,4.39110,3164.15,0.1441249,0.5
dam024476,C4,0.92785,975.72,0.0013940,0.5
dam024477,C4,0.20283,308.71,0.0128251,0.5
dam024478,C4,2.66619,2169.03,0.0065910,0.5
dam024480,C4,0.76730,845.04,0.0185496,0.5
dam024481,C4,0.60290,704.08,0.0001862,0.5
dam024482,C4,0.48458,596.78,0.0025689,0.5
dam024484,C4,0.93027,977.64,0.0633698,0.5
dam024486,C4,0.62513,723.64,0.0148203,0.5
dam024487,C4,0.29636,411.33,0.0065425,0.5
dam024488,C4,0.90210,955.16,0.0396506,0.5
dam024489,C4,0.43822,553.04,0.0003700,0.5
dam024491,C4,0.80361,875.13,0.0016305,0.5
dam024492,C4,0.22946,338.93,0.0066524,0.5
dam024494,C4,1.39942,1331.67,0.0169251,0.5
dam024497,C4,0.35344,469.99,0.0045949,0.5
dam024498,C4,1.19621,1182.57,0.1390134,0.5
dam024500,C4,0.37856,495.06,0.0223242,0.5
dam024501,C4,1.03442,1059.40,0.0372492,0.5
dam024502,C4,0.28447,398.78,0.0025859,0.5
dam024503,C4,0.57819,682.12,0.0126741,0.5
dam024504,C4,0.58599,689.08,0.0177220,0.5
dam024505,C4,0.19505,299.71,0.0262256,0.5
dam024506,C4,0.39684,513.05,0.0002161,0.5
dam024510,C4,0.06819,135.29,0.0706714,0.5
dam024511,C4,1.00172,1033.96,0.0011383,0.5
dam024513,C4,0.43842,553.23,0.0001763,0.5
dam024516,C4,0.29906,414.17,0.0726051,0.5
dam024518,C4,0.72844,812.45,0.0035510,0.5
dam024520,C4,13.06155,7220.33,0.5008564,0.5
dam024521,C4,1.20303,1187.66,0.0593547,0.5
dam024523,C4,0.53432,642.59,0.0002206,0.5
dam024524,C4,0.23158,341.29,0.0010446,0.5
dam024525,C4,0.64382,739.96,0.0206117,0.5
dam024528,C4,0.80883,879.43,0.1035270,0.5
dam024537,C4,1.45858,1374.06,0.0005363,0.5
dam024541,C4,0.68854,778.53,0.0037371,0.5
dam024542,C4,0.32485,440.93,0.0109462,0.5
dam024544,C4,0.59162,694.09,0.0314368,0.5
dam024546,C4,0.36625,482.83,0.0277852,0.5
dam024549,C4,0.42064,536.17,0.0292241,0.5
dam024550,C4,2.37794,1989.11,0.0777710,0.5
dam024551,C4,0.13437,226.06,0.1723862,0.5
dam024554,C4,1.73945,1569.96,0.0253912,0.5
dam024555,C4,0.25629,368.51,0.0009658,0.5
dam024557,C4,16.93736,8789.54,0.1481308,0.5
dam024560,C4,1.31946,1273.67,0.3771352,0.5
dam024570,C4,0.12714,216.79,0.0026174,0.5
dam024571,C4,1.28218,1246.34,0.0458549,0.5
dam024572,C4,0.36077,477.35,0.0010267,0.5
dam024573,C4,0.49000,601.82,0.0004799,0.5
dam024574,C4,1.66814,1521.01,0.0040871,0.5
dam024575,C4,1.30168,1260.66,0.0160392,0.5
dam024581,C4,0.61648,716.05,0.0485002,0.5
dam024584,C4,1.35784,1301.61,0.0001826,0.5
dam024587,C4,0.69617,785.05,0.0030314,0.5
dam024588,C4,0.84044,905.32,0.0041416,0.5
dam024589,C4,0.41237,528.17,0.0222766,0.5
dam024590,C4,1.69916,1542.36,0.0591015,0.5
dam024592,C4,0.57553,679.75,0.0100232,0.5
dam024599,C4,1.41633,1343.83,0.0001557,0.5
dam024600,C4,0.22761,336.86,0.0000421,0.5
dam024602,C4,0.92041,969.79,0.3593530,0.5
dam024603,C4,0.58485,688.06,0.0236294,0.5
dam024604,C4,0.31798,433.85,0.0138846,0.5
dam024605,C4,0.19005,293.87,0.0620592,0.5
dam024606,C4,0.38611,502.51,0.1749670,0.5
dam024607,C4,2.69351,2185.83,0.0036225,0.5
dam024608,C4,7.08889,4546.55,0.6643931,0.5
dam024610,C4,0.49403,605.56,0.0002265,0.5
dam024611,C4,0.96652,1006.34,0.0008625,0.5
dam024612,C4,0.29602,410.98,0.0053072,0.5
dam024613,C4,0.10274,184.50,0.0252583,0.5
dam024614,C4,1.53096,1425.36,0.1061571,0.5
dam024615,C4,0.56975,674.58,0.0000640,0.5
dam024616,C4,0.23148,341.18,0.0026177,0.5
dam024617,C4,0.09927,179.77,0.0022033,0.5
dam024618,C4,0.12022,207.80,0.0060727,0.5
dam024620,C4,1.34565,1292.76,0.2714028,0.5
dam024621,C4,6.58556,4300.06,0.0303627,0.5
dam024622,C4,0.83630,901.95,0.0059679,0.5
dam024624,C4,0.35787,474.44,0.0009790,0.5
dam024625,C4,0.35601,472.58,0.0031982,0.5
dam024627,C4,0.77616,852.42,0.0023634,0.5
dam024628,C4,1.65689,1513.23,0.0034086,0.5
dam024629,C4,0.30364,418.96,1.0031810,0.5
dam024630,C4,0.36105,477.63,0.1546291,0.5
dam024631,C4,0.32785,444.00,0.0355884,0.5
dam024633,C4,0.14995,245.62,0.0209727,0.5
dam024635,C4,0.33645,452.79,0.0000388,0.5
dam024636,C4,2.73778,2212.96,0.0200434,0.5
dam024637,C4,0.43702,551.90,0.1026234,0.5
dam024638,C4,1.36273,1305.16,0.4662803,0.5
dam024640,C4,4.86638,3420.08,0.0607353,0.5
dam024641,C4,0.71552,801.51,0.0004631,0.5
dam024642,C4,0.13760,230.15,0.0297829,0.5
dam024645,C4,0.79628,869.08,0.0165827,0.5
dam024646,C4,0.53770,645.66,0.0766152,0.5
dam024647,C4,2.47630,2051.07,0.1164944,0.5
dam024648,C4,0.92227,971.27,0.0140891,0.5
dam024649,C4,0.12419,212.97,0.0024053,0.5
dam024651,C4,0.18078,282.97,0.0317584,0.5
dam024652,C4,1.05603,1076.11,0.0018256,0.5
dam024653,C4,0.10951,193.63,0.0692767,0.5
dam024655,C4,0.30016,415.32,0.0004251,0.5
dam024656,C4,1.80453,1614.22,0.1391659,0.5
dam024657,C4,0.53906,646.90,0.0116629,0.5
dam024659,C4,0.97641,1014.12,0.0009360,0.5
dam024660,C4,0.59177,694.22,0.0104178,0.5
dam024661,C4,0.97735,1014.87,0.0329736,0.5
dam024662,C4,48.92499,19616.72,0.0623738,0.5
dam024664,C4,0.87300,931.75,0.0003061,0.5
dam024667,C4,0.43788,552.72,0.0085900,0.5
dam024670,C4,1.96844,1724.00,0.0335864,0.5
dam024671,C4,0.35325,469.80,0.0359239,0.5
dam024694,C4,0.52480,633.90,0.0009656,0.5
dam024695,C4,0.02942,71.60,0.0038159,0.5
dam024696,C4,0.06912,136.68,0.0159861,0.5
dam024697,C4,0.00379,15.17,0.0030248,0.5
dam024698,C4,0.32393,439.98,0.0026446,0.5
dam024699,C4,0.00681,23.66,0.0101386,0.5
dam024700,C4,0.24761,359.03,0.0003841,0.5
dam024701,C4,1.64294,1503.58,0.0053282,0.5
dam024702,C4,0.00870,28.48,0.0087537,0.5
dam024703,C4,0.17584,277.09,0.0043244,0.5
dam024704,C4,0.05683,117.86,0.0006969,0.5
dam024705,C4,0.17386,274.73,0.0031067,0.5
dam024706,C4,0.12893,219.09,0.0044688,0.5
dam024707,C4,0.21265,319.96,0.0039506,0.5
dam024708,C4,0.07075,139.12,0.0010400,0.5
dam024709,C4,0.02377,60.93,0.0002560,0.5
dam024710,C4,0.87218,931.08,0.0007873,0.5
dam024711,C4,0.53180,640.29,0.0010131,0.5
dam024712,C4,1.82387,1627.30,0.0099810,0.5
dam024713,C4,0.06830,135.46,0.0035255,0.5
dam024714,C4,0.13479,226.59,0.0559186,0.5
dam024715,C4,0.25883,371.27,0.0957528,0.5
dam024716,C4,0.19175,295.86,0.0295651,0.5
dam024717,C4,0.65757,751.88,0.0071391,0.5
dam024718,C4,0.13109,221.87,0.0023234,0.5
dam024719,C4,0.16782,267.47,0.0027718,0.5
dam024720,C4,3.81547,2844.93,0.0237985,0.5
dam024721,C4,0.36797,484.54,0.0012951,0.5
dam024722,C4,0.79504,868.06,0.0016803,0.5
dam024723,C4,1.13414,1135.82,0.0103235,0.5
dam024724,C4,0.80231,874.06,0.0000422,0.5
dam024725,C4,0.69469,783.79,0.0528141,0.5
dam024726,C4,1.37414,1313.42,0.0247771,0.5
dam024727,C4,0.07384,143.70,0.0047377,0.5
dam024741,C4,0.23203,341.80,0.0150064,0.5
dam024747,C4,1.41045,1339.61,0.0017234,0.5
dam024748,C4,0.05694,118.04,0.0015251,0.5
dam024749,C4,0.07516,145.63,0.0701078,0.5
dam024750,C4,0.01306,38.73,0.0018103,0.5
dam024753,C4,0.11013,194.46,0.0090987,0.5
dam024763,C4,0.12077,208.52,0.0056178,0.5
dam024764,C2,0.43749,552.35,0.0094695,0.5
dam024765,C2,1.74285,1572.29,0.0238154,0.5
dam024766,C2,0.89272,947.63,0.0016691,0.5
dam024767,C2,0.35120,467.74,0.0205995,0.5
dam024768,C2,0.45061,564.84,0.0004539,0.5
dam024769,C2,1.03070,1056.52,0.0058951,0.5
dam024770,C2,0.58296,686.38,0.2482806,0.5
dam024771,C2,0.50969,620.04,0.0034702,0.5
dam024772,C2,0.50594,616.58,0.0068776,0.5
dam024773,C2,0.35170,468.24,0.0274036,0.5
dam024774,C2,0.30138,416.60,0.4333079,0.5
dam024775,C2,0.22280,331.45,0.0024520,0.5
dam024776,C2,0.08680,162.40,0.0077614,0.5
dam024777,C2,0.11424,199.93,0.0012564,0.5
dam024778,C2,0.00513,19.10,0.0622795,0.5
dam024779,C2,0.19064,294.57,0.1663199,0.5
dam024780,C2,0.35281,469.36,0.0004479,0.5
dam024781,C2,0.44311,557.71,0.0002211,0.5
dam024782,C2,0.23280,342.65,0.0002842,0.5
dam024783,C2,0.31936,435.27,0.1929413,0.5
dam024784,C2,0.06883,136.25,0.0010411,0.5
dam024785,C2,1.03965,1063.46,0.2546491,0.5
dam024786,C2,1.55825,1444.54,0.0002222,0.5
dam024787,C2,9.38096,5620.36,1.2358473,0.5
dam024788,C4,0.26751,380.66,0.0121356,0.5
dam024789,C2,0.32372,439.77,0.0193192,0.5
dam024790,C4,0.14038,233.67,0.0003505,0.5
dam024791,C4,0.01632,45.83,0.0034754,0.5
dam024792,C4,0.08835,164.58,0.0536503,0.5
dam024793,C4,0.97511,1013.10,0.0186879,0.5
dam024794,C4,0.05147,109.35,0.0011719,0.5
dam024795,C4,13.08911,7231.86,0.4745851,0.5
dam024796,C4,0.83341,899.58,0.0297151,0.5
dam024797,C4,0.17331,274.06,0.0058662,0.5
dam024798,C4,2.80126,2251.69,0.0236984,0.5
dam024799,C4,0.75128,831.65,0.0017013,0.5
dam024800,C4,0.20735,313.90,0.0740335,0.5
dam024801,C4,0.30733,422.81,0.0009548,0.5
dam024802,C4,4.15058,3032.09,0.0438001,0.5
dam024803,C4,0.68906,778.98,0.0370468,0.5
dam024804,C4,0.95187,994.78,0.0069278,0.5
dam024805,C4,4.97189,3476.06,0.0122719,0.5
dam024806,C4,0.35171,468.25,0.0115430,0.5
dam024807,C4,0.91608,966.33,0.0063577,0.5
dam024808,C4,2.67043,2171.64,0.0679544,0.5
dam024809,C4,2.79567,2248.29,0.0745698,0.5
dam024810,C4,3.13667,2452.91,0.0113799,0.5
dam024811,C4,2.89470,2308.31,0.0041771,0.5
dam024812,C4,0.23063,340.23,0.0218748,0.5
dam024813,C4,0.48478,596.96,0.0002313,0.5
dam024814,C4,0.42024,535.79,0.4620842,0.5
dam024815,C4,0.89296,947.82,0.0309522,0.5
dam024816,C4,0.31632,432.14,0.0013244,0.5
dam024817,C4,0.12641,215.84,0.0054920,0.5
dam024819,C4,0.20211,307.89,0.0439740,0.5
dam024820,C4,0.49159,603.30,0.5087032,0.5
dam024821,C4,0.60327,704.40,0.0893555,0.5
dam024822,C4,0.65337,748.24,0.0986282,0.5
dam024823,C4,0.70318,791.03,0.0010364,0.5
dam024824,C4,1.09106,1103.02,0.0464390,0.5
dam024825,C4,0.81037,880.70,0.0090539,0.5
dam024826,C4,2.99327,2367.56,0.0429376,0.5
dam024827,C4,0.47418,587.06,0.0063336,0.5
dam024828,C4,0.42793,543.19,0.0211753,0.5
dam024829,C4,0.20186,307.59,0.0110128,0.5
dam024830,C4,0.62767,725.87,0.1033828,0.5
dam024831,C4,0.57086,675.57,0.0046175,0.5
dam024832,C4,0.05699,118.11,0.0400474,0.5
dam024833,C4,0.23765,348.04,0.0399158,0.5
dam024834,C4,0.67311,765.29,0.0081048,0.5
dam024835,C4,0.66810,760.98,0.0195978,0.5
dam024836,C4,0.32494,441.02,0.8572869,0.5
dam024837,C4,0.83042,897.14,0.0108813,0.5
dam024838,C4,0.30632,421.76,0.0055995,0.5
dam024839,C4,0.61236,712.42,0.2070052,0.5
dam024840,C4,0.53694,644.97,0.0885106,0.5
dam024841,C4,0.39486,511.11,0.0061280,0.5
dam024842,C4,0.17675,278.18,0.0117847,0.5
dam024843,C4,1.34444,1291.88,0.0363598,0.5
dam024844,C4,1.20924,1192.30,1.1758374,0.5
dam024845,C4,5.35724,3678.10,0.3363112,0.5
dam024846,C4,0.88458,941.08,0.0034656,0.5
dam024847,C4,0.50029,611.37,0.0913413,0.5
dam024848,C4,0.37556,492.09,0.0005537,0.5
dam024849,C4,0.37510,491.63,0.0011918,0.5
dam024850,C4,0.70745,794.66,0.0095267,0.5
dam024851,C4,0.32985,446.05,0.0033676,0.5
dam024852,C4,0.29585,410.80,0.9602794,0.5
dam024853,C4,0.80906,879.62,0.6311083,0.5
dam024854,C4,0.95783,999.49,0.0670345,0.5
dam024855,C4,0.31326,428.96,0.0001183,0.5
dam024856,C4,0.56872,673.66,0.0064792,0.5
dam024857,C2,0.27033,383.69,0.0077937,0.5
dam024858,C2,0.28146,395.58,0.1114204,0.5
dam024859,C4,0.23721,347.56,0.0454027,0.5
dam024860,C2,0.05882,120.98,0.0408897,0.5
dam024861,C2,0.01730,47.91,0.0059643,0.5
dam024862,C2,1.23756,1213.37,0.0824032,0.5
dam024863,C2,1.36784,1308.86,0.0083470,0.5
dam024864,C4,0.51270,622.81,0.0145881,0.5
dam024865,C4,0.26128,373.93,0.0658998,0.5
dam024866,C4,0.87523,933.54,0.0217523,0.5
dam024867,C2,0.00513,19.10,0.0039726,0.5
dam024868,C2,0.03598,83.38,0.0005256,0.5
dam024869,C2,0.01078,33.50,0.0010177,0.5
dam024870,C2,0.01971,52.89,0.0026421,0.5
dam024871,C4,0.26840,381.62,0.1355937,0.5
dam024872,C4,0.01252,37.51,0.0004385,0.5
dam024873,C4,0.17612,277.42,0.0022726,0.5
dam024874,C4,0.01975,52.96,0.0011340,0.5
dam024875,C4,0.01445,41.82,0.0043426,0.5
dam024876,C2,2.24941,1907.19,0.0043342,0.5
dam024877,C2,0.11556,201.66,0.0002648,0.5
dam024878,C2,0.02224,57.95,0.0021019,0.5
dam024879,C2,0.06521,130.79,0.0000814,0.5
dam024880,C4,2.38297,1992.29,0.0074041,0.5
dam024881,C4,0.11344,198.87,0.0077740,0.5
dam024882,C4,1.93717,1703.24,0.0333222,0.5
dam024883,C4,11.73320,6657.41,0.1015111,0.5
dam024926,C2,0.37512,491.65,0.0086528,0.5
dam024928,C2,0.40894,524.85,0.0027915,0.5
dam024930,C2,0.46984,582.99,0.0001645,0.5
dam024931,C2,0.81390,883.60,0.0064103,0.5
dam024933,C2,0.46455,578.01,0.0015184,0.5
dam024936,C2,0.79375,866.99,0.0004770,0.5
dam024937,C2,0.27601,389.77,0.0003058,0.5
dam024939,C2,0.31866,434.55,0.0027279,0.5
dam024941,C2,0.91614,966.39,0.0025831,0.5
dam024942,C2,0.96164,1002.49,0.0492596,0.5
dam024944,C2,0.28279,397.00,0.0060452,0.5
dam024947,C2,0.15919,256.99,0.0012480,0.5
dam024948,C2,3.77345,2821.18,0.0128872,0.5
dam024951,C2,0.81424,883.88,0.2161329,0.5
dam024953,C2,5.52481,3764.84,0.0566598,0.5
dam024954,C2,1.38042,1317.96,0.0049354,0.5
dam024957,C2,3.51006,2670.84,0.0612640,0.5
dam024958,C2,3.61901,2733.36,0.1101755,0.5
dam024959,C2,2.96907,2353.05,0.6526216,0.5
dam024960,C2,3.00505,2374.60,0.0275689,0.5
dam024961,C2,1.04665,1068.87,0.0187329,0.5
dam024962,C2,2.77176,2233.72,0.0632223,0.5
dam024963,C2,1.08744,1100.25,0.0217953,0.5
dam024964,C2,6.94092,4474.54,0.0890021,0.5
dam024965,C2,2.11174,1818.18,0.0008645,0.5
dam024966,C2,3.89481,2889.59,0.0036683,0.5
dam024967,C2,1.26682,1235.03,0.0066091,0.5
dam024968,C2,9.36179,5611.67,0.2109038,0.5
dam024969,C2,0.62331,722.04,0.7582887,0.5
dam025001,C2,0.40293,519.00,0.0040332,0.5
dam025006,C2,0.02674,66.62,0.0031657,0.5
dam025009,C2,0.08409,158.54,0.0139561,0.5
dam025010,C2,0.22334,332.06,0.0008833,0.5
dam025012,C2,0.84263,907.11,0.0301183,0.5
dam025014,C2,0.74259,824.36,0.2272190,0.5
dam025015,C2,1.04135,1064.77,0.0759103,0.5
dam025019,C2,0.17469,275.71,0.0922324,0.5
dam025020,C2,0.14345,237.52,0.0225182,0.5
dam025022,C2,0.16677,266.21,0.0026075,0.5
dam025024,C2,0.46801,581.27,0.0005959,0.5
dam025026,C2,0.05360,112.76,0.0041917,0.5
dam025027,C2,0.27426,387.91,0.0514929,0.5
dam025028,C2,1.52446,1420.78,0.0020665,0.5
dam025030,C2,0.40515,521.16,0.0448882,0.5
dam025031,C2,0.27558,389.32,0.0480500,0.5
dam025032,C2,0.07184,140.73,0.0145858,0.5
dam025033,C2,0.10502,187.59,0.0024186,0.5
dam025035,C2,0.87002,929.33,0.1737223,0.5
dam025037,C2,0.18274,285.28,0.0000259,0.5
dam025038,C2,0.43351,548.54,0.0058485,0.5
dam025039,C2,0.84709,910.74,0.0063188,0.5
dam025040,C2,0.13681,229.15,0.0024224,0.5
dam025041,C2,0.15648,253.67,0.0013508,0.5
dam025042,C2,0.43066,545.80,0.0004920,0.5
dam025043,C2,0.99179,1026.19,0.0013075,0.5
dam025044,C2,0.42577,541.11,0.0147450,0.5
dam025046,C2,0.26134,373.99,0.0002692,0.5
dam025047,C2,2.52972,2084.47,0.0155095,0.5
dam025048,C2,4.53801,3243.95,0.2911278,0.5
dam025049,C2,0.67859,770.01,0.0995597,0.5
dam025051,C2,0.72850,812.50,0.0003178,0.5
dam025053,C2,0.19334,297.71,0.0004271,0.5
dam025054,C2,0.58000,683.74,0.0001207,0.5
dam025055,C2,0.88921,944.81,0.0144393,0.5
dam025056,C2,0.68081,771.91,0.5963106,0.5
dam025058,C2,0.64471,740.73,0.0009684,0.5
dam025059,C2,0.58612,689.19,0.0046398,0.5
dam025060,C2,0.54560,652.82,0.0004486,0.5
dam025061,C2,0.33696,453.31,0.0031390,0.5
dam025063,C2,0.51480,624.74,0.0005588,0.5
dam025064,C2,0.04642,101.12,0.0032052,0.5
dam025065,C2,0.08030,153.11,0.0010950,0.5
